,0.05001,288.41,-16.0040619972328
,0.019,294.28,-10.9936532769036
,0.10054,297.4,-6.21583366817453
,0.03,299.48,-5.45354280435538
,0.1204,299.5,-3.97904414943923
,0.047,303.19,-1.2943010075881
,0.1498,301.76,-1.67185242358323
,0.06,304.57,0.369751850527905
,0.19947,303.79,0.0919904436640877
,0.24844,304.99,0.72400586405638
,0.29801,305.75,0.740321096589469
,0.34853,306.21,0.413741228694732
,0.248,304.81,0.55005381540667
,0.39494,306.3,-0.116638975427009
,0.299,302.73,-2.29529547744056
,0.4415,306.32,-0.500330157825204
,0.342,300.62,-5.07816889828473
,0.45003,306.33,-0.531305575758722
,0.4,296.65,-9.82321416846253
,0.50495,306.15,-0.656266212479522
,0.447,292.71,-14.138088196053
,0.54811,305.84,-0.448228859566655
,0.59548,305.11,-0.00782372413732446
,0.64909,303.35,0.467682494236328
,0.70164,300.33,0.743654580699968
,0.74915,295.76,0.23638913204951
,0.80056,290.24,0.420288638006753
,0.84774,281.78,-1.47739038097603
