1,0.8111,285.6,-0.7896822565278967
2,0.7635,291.4,0.3285778400117465
3,0.7073,296.1,0.6543842678638612
4,0.6612,298.8,0.6239699133844283
5,0.6129,300.6,0.3198242059250447
6,0.5659,301.5,-0.1514578419267423
7,0.5141,302.1,-0.3697574033707838
8,0.4564,301.9,-0.7302888346694658
9,0.4062,301.7,-0.5176454722091535
10,0.3598,301.3,-0.1523598831908544
11,0.3172,300.6,0.1191358727202783
12,0.2753,300,0.6767372907939944
13,0.2344,298.7,0.6550673041683126
14,0.2046,297.5,0.4536691023468507
15,0.1682,296.3,0.5229995945468318
16,0.1377,293.7,-0.9923172485775353
17,0.1119,291.2,-2.574007931757535
18,0.0868,288.2,-4.690933938239311
19,0.0696,284.8,-7.496917672584232
