0.05001,288.41,-3.637365163939762
0.10054,297.4,-0.3350764982473038
0.1204,299.5,0.09232588487623161
0.19947,303.79,0.0540081872832161
0.24844,304.99,-0.100488307981152
0.29801,305.75,-0.08599381936181771
0.34853,306.21,0.00788715028511433
0.39494,306.3,-0.03523886244533969
0.4415,306.32,-0.02200309890071139
0.45003,306.33,-0.0005349912551650959
0.50495,306.15,0.01395113170275408
0.54811,305.84,0.07470345271121914
0.59548,305.11,0.1269126606941313
0.6490899999999999,303.35,0.009681097940756445
0.70164,300.33,-0.2098396688055004
0.72044,299.17,0.0151925713644232
0.74915,295.76,-0.7989037939706236
0.80056,290.24,0.08943935061563479
0.84774,281.78,-0.003881496189592326
